CustomerID,Recency,Frequency,Monetary,R_quintile,F_quintile,M_quintile,rfm_segment,Segment,Country
14673,3,5,1736.4,5,5,4,554,Champions,United Kingdom
14675,16,1,604.75,5,1,3,513,Promising,United Kingdom
14676,31,6,2548.24,4,5,5,455,Champions,United Kingdom
14680,25,16,28754.11,4,5,5,455,Champions,United Kingdom
14681,71,3,498.95,3,4,3,343,Customers Needing Attention,United Kingdom
14682,187,2,52.0,2,3,1,231,Hibernating,United Kingdom
14684,25,5,1236.28,4,5,4,454,Champions,United Kingdom
14687,106,1,628.38,3,1,3,313,Promising,United Kingdom
14688,7,21,5630.87,5,5,5,555,Champions,United Kingdom
14689,208,1,112.8,2,1,1,211,Hibernating,United Kingdom
14690,44,2,371.7,4,3,2,432,Potential Loyalist,United Kingdom
14691,30,5,2114.33,4,5,5,455,Champions,United Kingdom
14692,137,4,591.55,2,4,3,243,At Risk,United Kingdom
14693,264,1,172.9,1,1,1,111,Lost,United Kingdom
14696,4,7,2078.95,5,5,5,555,Champions,United Kingdom
14697,218,2,188.61,2,3,2,232,Hibernating,United Kingdom
14698,1,5,1250.76,5,5,4,554,Champions,United Kingdom
14699,214,1,109.13,2,1,1,211,Hibernating,United Kingdom
14700,32,3,2235.3,4,4,5,445,Champions,United Kingdom
14701,10,9,2549.37,5,5,5,555,Champions,United Kingdom
14702,1,17,3292.14,5,5,5,555,Champions,United Kingdom
14703,14,1,318.17,5,1,2,512,Recent Customers,United Kingdom
14704,11,9,1546.91,5,5,4,554,Champions,United Kingdom
14705,198,1,179.0,2,1,1,211,Hibernating,United Kingdom
14708,2,3,1126.37,5,4,4,544,Champions,United Kingdom
14709,15,13,4921.04,5,5,5,555,Champions,United Kingdom
14710,14,4,606.13,5,4,3,543,Loyal Customers,United Kingdom
14711,10,11,2868.8,5,5,5,555,Champions,United Kingdom
14712,29,3,917.07,4,4,4,444,Loyal Customers,United Kingdom
14713,9,11,2666.36,5,5,5,555,Champions,United Kingdom
14714,24,1,160.19,4,1,1,411,Recent Customers,United Kingdom
14715,24,4,867.38,4,4,3,443,Customers Needing Attention,United Kingdom
14716,43,2,329.68,4,3,2,432,Potential Loyalist,United Kingdom
14719,1,5,1602.13,5,5,4,554,Champions,United Kingdom
14720,5,3,663.81,5,4,3,543,Loyal Customers,United Kingdom
14722,147,1,187.92,2,1,2,212,Hibernating,United Kingdom
14723,10,6,1158.3,5,5,4,554,Champions,United Kingdom
14725,24,1,718.08,4,1,3,413,Promising,United Kingdom
14727,274,1,268.58,1,1,2,112,Lost,United Kingdom
14729,373,1,313.49,1,1,2,112,Lost,United Kingdom
14730,1,8,2005.06,5,5,5,555,Champions,United Kingdom
14731,47,3,380.02,4,4,2,442,Potential Loyalist,United Kingdom
14732,8,8,2702.49,5,5,5,555,Champions,United Kingdom
14733,16,12,9585.91,5,5,5,555,Champions,United Kingdom
14735,3,32,6065.69,5,5,5,555,Champions,United Kingdom
14737,3,3,1164.55,5,4,4,544,Champions,United Kingdom
14738,42,7,1314.45,4,5,4,454,Champions,United Kingdom
14739,4,7,3902.28,5,5,5,555,Champions,United Kingdom
14740,197,3,1448.21,2,4,4,244,At Risk,United Kingdom
14741,11,6,1400.34,5,5,4,554,Champions,United Kingdom
14744,16,7,1099.98,5,5,4,554,Champions,United Kingdom
14745,112,5,1220.26,3,5,4,354,Loyal Customers,United Kingdom
14747,249,1,328.2,1,1,2,112,Lost,United Kingdom
14748,29,5,1415.75,4,5,4,454,Champions,United Kingdom
14752,43,1,389.64,4,1,2,412,Recent Customers,United Kingdom
14753,87,1,563.15,3,1,3,313,Promising,United Kingdom
14754,44,2,638.05,4,3,3,433,Potential Loyalist,United Kingdom
14755,9,11,5010.28,5,5,5,555,Champions,United Kingdom
14756,15,1,738.96,5,1,3,513,Promising,United Kingdom
14757,75,1,420.5,3,1,2,312,About To Sleep,United Kingdom
14758,144,4,1484.06,2,4,4,244,At Risk,United Kingdom
14759,4,3,1625.97,5,4,4,544,Champions,United Kingdom
14760,297,1,89.2,1,1,1,111,Lost,United Kingdom
14761,58,2,255.9,3,3,2,332,Hibernating,United Kingdom
14762,263,1,300.52,1,1,2,112,Lost,United Kingdom
14764,46,1,278.3,4,1,2,412,Recent Customers,United Kingdom
14765,29,3,254.11,4,4,2,442,Potential Loyalist,United Kingdom
14766,8,6,2473.37,5,5,5,555,Champions,United Kingdom
14768,17,2,192.6,5,3,2,532,Potential Loyalist,United Kingdom
14769,2,8,10674.75,5,5,5,555,Champions,United Kingdom
14770,232,2,876.42,2,3,3,233,Hibernating,United Kingdom
14772,112,1,139.26,3,1,1,311,Recent Customers,United Kingdom
14775,58,3,1011.9,3,4,4,344,Loyal Customers,United Kingdom
14776,51,11,2538.3,3,5,5,355,Loyal Customers,United Kingdom
14778,127,2,730.86,2,3,3,233,Hibernating,United Kingdom
14779,280,3,386.15,1,4,2,142,At Risk,United Kingdom
14780,54,2,447.68,3,3,3,333,Potential Loyalist,United Kingdom
14782,319,1,200.1,1,1,2,112,Lost,United Kingdom
14784,26,2,289.99,4,3,2,432,Potential Loyalist,United Kingdom
14785,10,2,77.4,5,3,1,531,Potential Loyalist,United Kingdom
14788,7,2,679.4399999999999,5,3,3,533,Potential Loyalist,United Kingdom
14789,28,1,197.64,4,1,2,412,Recent Customers,United Kingdom
14790,16,4,745.06,5,4,3,543,Loyal Customers,United Kingdom
14792,63,1,6.2,3,1,1,311,Recent Customers,United Kingdom
14793,21,1,228.99,4,1,2,412,Recent Customers,United Kingdom
14794,2,7,1319.91,5,5,4,554,Champions,United Kingdom
14795,166,1,131.45000000000002,2,1,1,211,Hibernating,United Kingdom
14796,1,17,8022.49,5,5,5,555,Champions,United Kingdom
14798,52,3,173.74,3,4,1,341,Potential Loyalist,United Kingdom
14799,51,1,157.7,3,1,1,311,Recent Customers,United Kingdom
14800,47,12,4339.74,4,5,5,455,Champions,United Kingdom
14801,61,1,193.14,3,1,2,312,About To Sleep,United Kingdom
14803,162,3,845.55,2,4,3,243,At Risk,United Kingdom
14804,8,1,353.27,5,1,2,512,Recent Customers,United Kingdom
14805,15,4,554.65,5,4,3,543,Loyal Customers,United Kingdom
14806,75,1,193.39,3,1,2,312,About To Sleep,United Kingdom
14808,39,8,2741.17,4,5,5,455,Champions,United Kingdom
14810,40,11,2087.88,4,5,5,455,Champions,United Kingdom
14813,369,2,155.43,1,3,1,131,Lost,United Kingdom
14815,36,2,778.5,4,3,3,433,Potential Loyalist,United Kingdom
14816,197,1,271.85,2,1,2,212,Hibernating,United Kingdom
14817,200,2,1110.34,2,3,4,234,At Risk,United Kingdom
14818,73,3,657.8,3,4,3,343,Customers Needing Attention,United Kingdom
14819,64,2,272.07,3,3,2,332,Hibernating,United Kingdom
14820,21,4,507.29,4,4,3,443,Customers Needing Attention,United Kingdom
14821,366,1,48.8,1,1,1,111,Lost,United Kingdom
14823,180,3,321.43,2,4,2,242,At Risk,United Kingdom
14824,10,4,1127.71,5,4,4,544,Champions,United Kingdom
14825,3,12,2226.91,5,5,5,555,Champions,United Kingdom
14828,196,3,2139.76,2,4,5,245,At Risk,United Kingdom
14829,29,4,697.55,4,4,3,443,Customers Needing Attention,United Kingdom
14830,53,1,197.13,3,1,2,312,About To Sleep,United Kingdom
14834,17,6,1720.3,5,5,4,554,Champions,United Kingdom
14836,10,3,102.45,5,4,1,541,Potential Loyalist,United Kingdom
14837,89,4,1649.5,3,4,4,344,Loyal Customers,United Kingdom
14840,267,1,62.85,1,1,1,111,Lost,United Kingdom
14841,53,6,3295.76,3,5,5,355,Loyal Customers,United Kingdom
14842,43,4,2824.69,4,4,5,445,Champions,United Kingdom
14844,63,4,3189.81,3,4,5,345,Loyal Customers,United Kingdom
14847,148,1,309.4,2,1,2,212,Hibernating,United Kingdom
14849,21,25,7930.54,4,5,5,455,Champions,United Kingdom
14850,311,1,325.75,1,1,2,112,Lost,United Kingdom
14851,23,2,511.35,4,3,3,433,Potential Loyalist,United Kingdom
14852,58,6,2836.69,3,5,5,355,Loyal Customers,United Kingdom
14853,24,2,475.8,4,3,3,433,Potential Loyalist,United Kingdom
14854,78,7,2759.83,3,5,5,355,Loyal Customers,United Kingdom
14855,119,2,645.65,2,3,3,233,Hibernating,United Kingdom
14856,36,3,1311.38,4,4,4,444,Loyal Customers,United Kingdom
14857,59,2,1173.12,3,3,4,334,Customers Needing Attention,United Kingdom
14859,12,4,1353.74,5,4,4,544,Champions,United Kingdom
14860,19,1,170.32,4,1,1,411,Recent Customers,United Kingdom
14861,52,1,125.79,3,1,1,311,Recent Customers,United Kingdom
14862,25,2,841.1999999999999,4,3,3,433,Potential Loyalist,United Kingdom
14863,29,1,266.76,4,1,2,412,Recent Customers,United Kingdom
14865,7,2,52.2,5,3,1,531,Potential Loyalist,United Kingdom
14866,10,12,14389.9,5,5,5,555,Champions,United Kingdom
14867,185,3,710.28,2,4,3,243,At Risk,United Kingdom
14868,3,8,2953.59,5,5,5,555,Champions,United Kingdom
14869,8,2,725.7,5,3,3,533,Potential Loyalist,United Kingdom
14870,261,1,327.25,1,1,2,112,Lost,United Kingdom
14871,3,4,522.38,5,4,3,543,Loyal Customers,United Kingdom
14873,210,1,519.68,2,1,3,213,About To Sleep,United Kingdom
14875,107,2,1465.3200000000002,3,3,4,334,Customers Needing Attention,United Kingdom
14878,12,9,1485.54,5,5,4,554,Champions,United Kingdom
14880,77,3,706.19,3,4,3,343,Customers Needing Attention,United Kingdom
14881,19,1,255.4,4,1,2,412,Recent Customers,United Kingdom
14882,26,2,589.7,4,3,3,433,Potential Loyalist,United Kingdom
14883,18,6,761.59,4,5,3,453,Potential Loyalist,United Kingdom
14885,131,1,765.3199999999999,2,1,3,213,About To Sleep,United Kingdom
14886,252,1,364.8,1,1,2,112,Lost,United Kingdom
14887,79,1,1862.0,3,1,4,314,Promising,United Kingdom
14888,207,1,369.2,2,1,2,212,Hibernating,United Kingdom
14889,336,1,135.9,1,1,1,111,Lost,United Kingdom
14890,253,1,125.65,1,1,1,111,Lost,United Kingdom
14891,148,2,554.38,2,3,3,233,Hibernating,United Kingdom
14893,9,2,1237.85,5,3,4,534,Customers Needing Attention,United Kingdom
14894,85,1,655.75,3,1,3,313,Promising,United Kingdom
14895,7,20,11138.71,5,5,5,555,Champions,United Kingdom
14896,204,2,468.77,2,3,3,233,Hibernating,United Kingdom
14897,7,4,1366.38,5,4,4,544,Champions,United Kingdom
14898,23,6,1303.52,4,5,4,454,Champions,United Kingdom
14901,11,9,1421.29,5,5,4,554,Champions,United Kingdom
14902,25,1,332.66,4,1,2,412,Recent Customers,United Kingdom
14903,21,5,2810.63,4,5,5,455,Champions,United Kingdom
14904,2,2,1025.44,5,3,4,534,Customers Needing Attention,United Kingdom
14905,157,2,616.15,2,3,3,233,Hibernating,United Kingdom
14907,3,7,3501.1,5,5,5,555,Champions,United Kingdom
14908,74,1,277.8,3,1,2,312,About To Sleep,United Kingdom
14910,2,4,434.35,5,4,2,542,Potential Loyalist,United Kingdom
14911,1,201,143825.06,5,5,5,555,Champions,EIRE
14912,16,2,867.85,5,3,3,533,Potential Loyalist,Italy
14913,35,4,1227.43,4,4,4,444,Loyal Customers,United Kingdom
14915,91,2,307.48,3,3,2,332,Hibernating,United Kingdom
14916,70,4,1268.98,3,4,4,344,Loyal Customers,United Kingdom
14918,115,2,1610.15,2,3,4,234,At Risk,United Kingdom
14920,212,2,977.77,2,3,4,234,At Risk,United Kingdom
14921,30,2,1316.07,4,3,4,434,Customers Needing Attention,United Kingdom
14923,50,1,749.1,3,1,3,313,Promising,United Kingdom
14924,245,1,310.05,1,1,2,112,Lost,United Kingdom
14929,32,1,223.88,4,1,2,412,Recent Customers,United Kingdom
14930,108,3,2372.86,3,4,5,345,Loyal Customers,Channel Islands
14931,4,5,1257.68,5,5,4,554,Champions,Channel Islands
14932,365,1,363.53,1,1,2,112,Lost,Channel Islands
14934,81,2,1890.94,3,3,4,334,Customers Needing Attention,Channel Islands
14935,297,1,1784.71,1,1,4,114,Cant Lose Them,Channel Islands
14936,33,8,8137.02,4,5,5,455,Champions,Channel Islands
14937,56,3,1621.88,3,4,4,344,Loyal Customers,Channel Islands
14944,29,12,5900.25,4,5,5,455,Champions,United Kingdom
14946,14,1,100.9,5,1,1,511,Recent Customers,United Kingdom
14947,72,2,290.82,3,3,2,332,Hibernating,United Kingdom
14948,23,6,1101.97,4,5,4,454,Champions,United Kingdom
14950,19,1,371.2,4,1,2,412,Recent Customers,United Kingdom
14951,79,1,311.69,3,1,2,312,About To Sleep,United Kingdom
14952,59,11,8099.49,3,5,5,355,Loyal Customers,United Kingdom
14953,25,1,289.82,4,1,2,412,Recent Customers,United Kingdom
14954,12,1,336.17,5,1,2,512,Recent Customers,United Kingdom
14957,253,1,58.49,1,1,1,111,Lost,United Kingdom
14958,147,3,499.68,2,4,3,243,At Risk,United Kingdom
14959,64,4,695.42,3,4,3,343,Customers Needing Attention,United Kingdom
14960,8,2,221.27,5,3,2,532,Potential Loyalist,United Kingdom
14961,10,9,7044.68,5,5,5,555,Champions,United Kingdom
14962,270,1,126.7,1,1,1,111,Lost,United Kingdom
14963,9,5,1487.8,5,5,4,554,Champions,United Kingdom
14964,247,1,206.21,1,1,2,112,Lost,United Kingdom
14965,96,2,599.0,3,3,3,333,Potential Loyalist,United Kingdom
14966,14,1,191.32,5,1,2,512,Recent Customers,United Kingdom
14967,49,1,463.8,4,1,3,413,Promising,United Kingdom
14968,30,1,147.59,4,1,1,411,Recent Customers,United Kingdom
14970,68,4,1592.06,3,4,4,344,Loyal Customers,United Kingdom
14971,35,3,1116.57,4,4,4,444,Loyal Customers,United Kingdom
14972,128,1,114.77,2,1,1,211,Hibernating,United Kingdom
14973,107,3,1314.45,3,4,4,344,Loyal Customers,United Kingdom
14974,37,1,114.39,4,1,1,411,Recent Customers,United Kingdom
14975,57,1,279.94,3,1,2,312,About To Sleep,United Kingdom
14976,57,7,790.86,3,5,3,353,Potential Loyalist,United Kingdom
14978,72,5,1931.42,3,5,4,354,Loyal Customers,United Kingdom
14981,246,1,102.12,1,1,1,111,Lost,United Kingdom
14984,19,2,213.27,4,3,2,432,Potential Loyalist,United Kingdom
14985,198,2,296.75,2,3,2,232,Hibernating,United Kingdom
14987,15,2,326.4,5,3,2,532,Potential Loyalist,United Kingdom
14988,211,1,334.54,2,1,2,212,Hibernating,United Kingdom
14995,38,2,233.23,4,3,2,432,Potential Loyalist,United Kingdom
14997,46,3,546.1999999999999,4,4,3,443,Customers Needing Attention,United Kingdom
14998,170,2,429.87,2,3,2,232,Hibernating,United Kingdom
15000,47,1,490.52,4,1,3,413,Promising,United Kingdom
15002,115,4,1641.76,2,4,4,244,At Risk,United Kingdom
15004,147,1,1246.32,2,1,4,214,Cant Lose Them,United Kingdom
15005,15,28,6316.57,5,5,5,555,Champions,United Kingdom
15006,51,1,502.09,3,1,3,313,Promising,United Kingdom
15007,159,1,156.91,2,1,1,211,Hibernating,United Kingdom
15009,12,3,1261.78,5,4,4,544,Champions,United Kingdom
15010,35,1,308.94,4,1,2,412,Recent Customers,United Kingdom
15012,53,2,423.04,3,3,2,332,Hibernating,United Kingdom
15014,43,2,260.17,4,3,2,432,Potential Loyalist,United Kingdom
15016,172,1,170.04,2,1,1,211,Hibernating,United Kingdom
15017,33,1,125.58,4,1,1,411,Recent Customers,United Kingdom
15018,38,3,496.21,4,4,3,443,Customers Needing Attention,United Kingdom
15019,266,1,266.0,1,1,2,112,Lost,United Kingdom
15021,8,9,1914.82,5,5,4,554,Champions,United Kingdom
15022,11,4,905.04,5,4,3,543,Loyal Customers,United Kingdom
15023,3,11,6802.76,5,5,5,555,Champions,United Kingdom
15024,9,10,1661.33,5,5,4,554,Champions,United Kingdom
15025,33,1,377.01,4,1,2,412,Recent Customers,United Kingdom
15026,80,3,469.0,3,4,3,343,Customers Needing Attention,United Kingdom
15027,30,4,1066.15,4,4,4,444,Loyal Customers,United Kingdom
15028,8,4,627.13,5,4,3,543,Loyal Customers,United Kingdom
15030,71,2,518.28,3,3,3,333,Potential Loyalist,United Kingdom
15031,4,4,668.14,5,4,3,543,Loyal Customers,United Kingdom
15032,256,3,4959.1,1,4,5,145,At Risk,United Kingdom
15033,4,10,2586.67,5,5,5,555,Champions,United Kingdom
15034,15,8,4308.61,5,5,5,555,Champions,United Kingdom
15035,89,1,252.73,3,1,2,312,About To Sleep,United Kingdom
15036,72,3,465.55,3,4,3,343,Customers Needing Attention,United Kingdom
15038,58,6,705.49,3,5,3,353,Potential Loyalist,United Kingdom
15039,9,47,19914.44,5,5,5,555,Champions,United Kingdom
15041,170,1,180.35,2,1,1,211,Hibernating,United Kingdom
15042,199,1,135.93,2,1,1,211,Hibernating,United Kingdom
15043,31,1,537.0,4,1,3,413,Promising,United Kingdom
15044,19,17,7700.23,4,5,5,455,Champions,United Kingdom
15045,151,2,735.66,2,3,3,233,Hibernating,United Kingdom
15046,9,15,5213.77,5,5,5,555,Champions,United Kingdom
15047,269,1,343.62,1,1,2,112,Lost,United Kingdom
15048,65,4,384.05,3,4,2,342,Potential Loyalist,United Kingdom
15049,273,1,121.17000000000002,1,1,1,111,Lost,United Kingdom
15050,25,3,1782.09,4,4,4,444,Loyal Customers,United Kingdom
15051,23,3,1391.61,4,4,4,444,Loyal Customers,United Kingdom
15052,319,1,215.78,1,1,2,112,Lost,United Kingdom
15053,4,3,697.79,5,4,3,543,Loyal Customers,United Kingdom
15054,12,2,302.1,5,3,2,532,Potential Loyalist,United Kingdom
15057,275,2,1489.5,1,3,4,134,At Risk,United Kingdom
15058,25,11,2124.99,4,5,5,455,Champions,United Kingdom
15059,40,9,1337.72,4,5,4,454,Champions,United Kingdom
15060,8,4,303.09,5,4,2,542,Potential Loyalist,United Kingdom
15061,3,48,54534.14,5,5,5,555,Champions,United Kingdom
15062,71,4,987.86,3,4,4,344,Loyal Customers,United Kingdom
15063,213,1,370.8,2,1,2,212,Hibernating,United Kingdom
15065,37,4,3158.13,4,4,5,445,Champions,United Kingdom
15066,53,1,893.59,3,1,3,313,Promising,United Kingdom
15067,78,3,1744.76,3,4,4,344,Loyal Customers,United Kingdom
15068,46,2,553.36,4,3,3,433,Potential Loyalist,United Kingdom
15069,179,1,1109.53,2,1,4,214,Cant Lose Them,United Kingdom
15070,372,1,106.2,1,1,1,111,Lost,United Kingdom
15071,93,2,982.07,3,3,4,334,Customers Needing Attention,United Kingdom
15073,9,3,1043.41,5,4,4,544,Champions,United Kingdom
15074,105,1,748.87,3,1,3,313,Promising,United Kingdom
15075,77,1,773.03,3,1,3,313,Promising,United Kingdom
15076,172,1,880.85,2,1,3,213,About To Sleep,United Kingdom
15078,7,32,9743.11,5,5,5,555,Champions,United Kingdom
15079,212,4,895.61,2,4,3,243,At Risk,United Kingdom
15081,22,5,504.8,4,5,3,453,Potential Loyalist,United Kingdom
15083,256,1,88.2,1,1,1,111,Lost,United Kingdom
15087,281,1,306.94,1,1,2,112,Lost,United Kingdom
15088,21,2,1160.07,4,3,4,434,Customers Needing Attention,United Kingdom
15089,10,6,2420.84,5,5,5,555,Champions,United Kingdom
15090,308,1,381.32,1,1,2,112,Lost,United Kingdom
15091,67,1,480.71,3,1,3,313,Promising,United Kingdom
15092,215,2,457.81,2,3,3,233,Hibernating,United Kingdom
15093,18,6,4597.02,4,5,5,455,Champions,United Kingdom
15095,103,4,1370.6,3,4,4,344,Loyal Customers,United Kingdom
15096,42,1,219.39,4,1,2,412,Recent Customers,United Kingdom
15097,4,1,248.08,5,1,2,512,Recent Customers,United Kingdom
15098,182,3,39916.5,2,4,5,245,At Risk,United Kingdom
15099,84,1,410.48,3,1,2,312,About To Sleep,United Kingdom
15100,333,3,876.0,1,4,3,143,At Risk,United Kingdom
15101,8,2,317.53,5,3,2,532,Potential Loyalist,United Kingdom
15103,31,2,703.36,4,3,3,433,Potential Loyalist,United Kingdom
15104,196,2,1027.44,2,3,4,234,At Risk,United Kingdom
15105,18,7,2298.93,4,5,5,455,Champions,United Kingdom
15106,17,5,1422.52,5,5,4,554,Champions,United Kingdom
15107,311,6,319.5,1,5,2,152,At Risk,United Kingdom
15108,141,4,1300.25,2,4,4,244,At Risk,European Community
15109,245,1,484.95,1,1,3,113,Cant Lose Them,United Kingdom
15110,23,4,996.1,4,4,4,444,Loyal Customers,United Kingdom
15111,29,3,1567.48,4,4,4,444,Loyal Customers,United Kingdom
15113,9,3,3609.33,5,4,5,545,Champions,United Kingdom
15114,30,10,2760.56,4,5,5,455,Champions,United Kingdom
15115,18,1,340.11,4,1,2,412,Recent Customers,United Kingdom
15116,17,4,1352.75,5,4,4,544,Champions,United Kingdom
15117,14,5,1551.78,5,5,4,554,Champions,United Kingdom
15118,134,1,244.8,2,1,2,212,Hibernating,United Kingdom
15119,245,1,266.4,1,1,2,112,Lost,United Kingdom
15120,133,1,358.82,2,1,2,212,Hibernating,United Kingdom
15121,50,2,457.72,3,3,3,333,Potential Loyalist,United Kingdom
15122,114,3,1633.78,2,4,4,244,At Risk,United Kingdom
15123,7,2,2199.31,5,3,5,535,Customers Needing Attention,United Kingdom
15124,22,2,184.19,4,3,2,432,Potential Loyalist,United Kingdom
15125,25,15,11528.48,4,5,5,455,Champions,United Kingdom
15127,65,1,406.53,3,1,2,312,About To Sleep,United Kingdom
15128,60,4,1471.0,3,4,4,344,Loyal Customers,United Kingdom
15129,50,11,3447.4,3,5,5,355,Loyal Customers,United Kingdom
15130,169,1,330.11,2,1,2,212,Hibernating,United Kingdom
15132,18,5,977.93,4,5,4,454,Champions,United Kingdom
15133,127,3,982.42,2,4,4,244,At Risk,United Kingdom
15134,14,8,1387.99,5,5,4,554,Champions,United Kingdom
15135,239,1,139.05,1,1,1,111,Lost,United Kingdom
15136,2,4,1286.7,5,4,4,544,Champions,United Kingdom
15139,239,2,178.96,1,3,1,131,Lost,United Kingdom
15140,52,7,2354.25,3,5,5,355,Loyal Customers,United Kingdom
15142,46,1,498.74,4,1,3,413,Promising,United Kingdom
15143,225,1,259.45,2,1,2,212,Hibernating,United Kingdom
15144,8,17,6580.44,5,5,5,555,Champions,United Kingdom
15145,4,4,1194.73,5,4,4,544,Champions,United Kingdom
15146,164,2,1327.16,2,3,4,234,At Risk,United Kingdom
15147,240,1,623.5,1,1,3,113,Cant Lose Them,United Kingdom
15148,10,1,301.29,5,1,2,512,Recent Customers,United Kingdom
15149,133,1,520.8000000000001,2,1,3,213,About To Sleep,United Kingdom
15150,17,10,5314.47,5,5,5,555,Champions,United Kingdom
15152,9,13,4745.69,5,5,5,555,Champions,United Kingdom
15153,31,1,329.25,4,1,2,412,Recent Customers,United Kingdom
15154,75,1,296.42,3,1,2,312,About To Sleep,United Kingdom
15156,1,3,961.49,5,4,4,544,Champions,United Kingdom
15157,3,3,1936.07,5,4,4,544,Champions,United Kingdom
15158,45,1,401.4,4,1,2,412,Recent Customers,United Kingdom
15159,1,30,18641.01,5,5,5,555,Champions,United Kingdom
15160,357,1,158.16,1,1,1,111,Lost,United Kingdom
15163,18,2,304.47,4,3,2,432,Potential Loyalist,United Kingdom
15164,68,3,843.05,3,4,3,343,Customers Needing Attention,United Kingdom
15165,373,1,487.75,1,1,3,113,Cant Lose Them,United Kingdom
15167,320,1,163.0,1,1,1,111,Lost,United Kingdom
15168,25,1,106.56,4,1,1,411,Recent Customers,United Kingdom
15171,331,1,1289.5,1,1,4,114,Cant Lose Them,United Kingdom
15172,8,5,1624.05,5,5,4,554,Champions,United Kingdom
